key,0,1,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
69694,關於重要的時間,AktKla406_04158,ACTOR0,ACTOR1,LOC_SCREENIMAGE_START_01,LOC_SCREENIMAGE_COMP_01,LOC_SCREENIMAGE_RANKUP_01,LOC_LOGMES_COMP_01,LOC_LOGMES_RANKUP_01,LOC_LOGMES_REACT_01,LOC_MY_QUEST_00,LOC_ENPC_ID_0,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_EOBJ0,LOC_SE0,LOC_COMP_QUEST0,LOC_COMP_QUEST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69695,美妙的結局,AktKla407_04159,ACTOR0,ACTOR1,RITEM0,ITEM0,ACTOR2,LOC_ENPC_ID_0,LOC_ACTOR0,LEVEL_ENPC_ID_0,LOC_COMP_QUEST0,CUT_SCENE_00,LOC_SCREENIMAGE0,LOC_LOGMES_LAST_01,LOC_QUEST_DKB_01,LOC_QUEST_DKB_02,LOC_QUEST_DKB_03,LOC_QUEST_DKB_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69696,命懸一線的副教授的論文,AktKla501_04160,ACTOR0,POPRANGE0,ACTOR1,ACTOR2,LOC_SE_AETHERYTE_EXCHANGE,LOC_ACTION_TIMELINE_EVENT_ACTION_SYMPATHY,LOC_SCREENIMAGE0,LOC_ENPC_CAM_01,LOC_LCUT_MARKER_01,LOC_SE_01,LOC_EVENT_PICTRUE_01,LOC_QUEST_OCEAN_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69697,水脈的潮汐,AktKla502_04161,ACTOR0,LOC_SCREENIMAGE_START_01,LOC_SCREENIMAGE_COMP_01,LOC_SCREENIMAGE_RANKUP_01,LOC_LOGMES_COMP_01,LOC_LOGMES_RANKUP_01,LOC_LOGMES_REACT_01,LOC_LCUT_MARKER_01,LOC_MY_QUEST_01,LOC_ENPC_NEL_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69698,小魚躍動的乙太,AktKla503_04162,ACTOR0,LOC_SCREENIMAGE_START_01,LOC_SCREENIMAGE_COMP_01,LOC_SCREENIMAGE_RANKUP_01,LOC_LOGMES_COMP_01,LOC_LOGMES_RANKUP_01,LOC_LOGMES_REACT_01,LOC_LCUT_MARKER_01,LOC_MY_QUEST_01,LOC_ENPC_NEL_01,LOC_MAIN_CHECK_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69699,歷經滄桑的北國之地,AktKla504_04163,ACTOR0,LOC_SCREENIMAGE_START_01,LOC_SCREENIMAGE_COMP_01,LOC_SCREENIMAGE_RANKUP_01,LOC_LOGMES_COMP_01,LOC_LOGMES_RANKUP_01,LOC_LOGMES_REACT_01,LOC_LCUT_MARKER_01,LOC_MY_QUEST_01,LOC_ENPC_NEL_01,LOC_ENPC_OBU_01,LOC_MAIN_CHECK_01,LOC_MAIN_CHECK_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69700,迷途的鯨魚和水脈,AktKla505_04164,ACTOR0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,EOBJECT0,EVENTACTION0,ACTOR8,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,EOBJECT1,RITEM0,LOC_LEVEL_ACT_AUBU_01,LOC_LCUT_MARKER_01,LOC_ENPC_NEL_01,LOC_ENPC_MOB_01,LOC_ENPC_MOB_02,LOC_LEVEL_ENPC_01,LOC_LEVEL_ENPC_02,LOC_LEVEL_ENPC_03,LOC_LEVEL_ENPC_04,LOC_LEVEL_ENPC_05,LOC_ENPC_WHA_01,LOC_LEVEL_WHA_01,LOC_ENPC_TLA_01,LOC_ENPC_KYT_01,LOC_LEVEL_ENPC_06,LOC_ENPC_ABU_01,LOC_LEVEL_ENPC_07,LOC_MAIN_CHECK_01,LOC_EVENT_PICTRUE_01,LOC_SE_01,LOC_MAIN_CHECK_02,LOC_BGM_01,,,,,,,,,,
69701,魚類豐富的時代,AktKla506_04165,ACTOR0,LOC_SCREENIMAGE_START_01,LOC_SCREENIMAGE_COMP_01,LOC_SCREENIMAGE_RANKUP_01,LOC_LOGMES_COMP_01,LOC_LOGMES_RANKUP_01,LOC_LOGMES_REACT_01,LOC_LCUT_MARKER_01,LOC_MY_QUEST_01,LOC_ENPC_NEL_01,LOC_LEVEL_ACT_AUBU_01,LOC_MAIN_CHECK_01,LOC_QUEST_LAST_MAIN_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69702,海港的未來,AktKla507_04166,ACTOR0,EOBJECT0,EVENTACTION0,ACTOR1,RITEM0,ACTOR2,POPRANGE0,ACTOR3,LOC_LCUT_MARKER_01,LOC_SCREENIMAGE0,LOC_LOGMES_LAST_01,LOC_QUEST_DKB_01,LOC_QUEST_DKB_02,LOC_QUEST_DKB_03,LOC_QUEST_DKB_04,LOC_QUEST_LAST_MAIN_01,LOC_LCUT_MARKER_02,LOC_ENPC_TLA_01,LOC_ENPC_MOB_01,LOC_ENPC_MOB_02,LOC_ENPC_NEL_01,LOC_ENPC_PRO_01,LOC_ENPC_PRO_02,LOC_ENPC_ABU_01,LOC_LCUT_MARKER_03,LOC_LCUT_MARKER_04,LOC_LCUT_MARKER_05,LOC_LCUT_MARKER_06,LOC_NCUT_01,LOC_LEVEL_ACT_AUBU_01,LOC_ACT_01,LOC_BGM_01,LOC_EOBJ_BOOK_01,LOC_EOBJ_REPORT_01,LOC_LCUT_MARKER_07,LOC_LCUT_MARKER_08,LOC_LCUT_MARKER_09,LOC_LCUT_MARKER_10,LOC_LCUT_MARKER_11,LOC_QUEST_FISH_01,,,,,,,,,,
69703,樂園都市笑笑鎮,AktKyx101_04167,ACTOR0,ACTOR1,INSTANCEDUNGEON0,ACTOR2,UNLOCK_DUNGEON_EX_ID,QST_ACTION00,QST_ACTION01,QST_ACTION02,QST_ACTION03,LOC_BGM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69704,電腦夢境斯提格瑪四,AktKyx201_04168,ACTOR0,ACTOR1,POPRANGE0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,ACTOR7,INSTANCEDUNGEON0,ACTOR8,POPRANGE1,ACTOR9,ACTOR10,ACTOR11,ACTOR12,ACTOR13,UNLOCK_DUNGEON_EX_ID,QST_ACTION00,QST_ACTION01,QST_ACTION02,QST_ACTION03,LOC_BGM0,INSTANCE_CONTENT_OMEGA_COMP,BIND_LCUT_NPC,BIND_LCUT_NPC_ST_REP,QST_ACTION04,BIND_NPC_START_J,BIND_NPC_START_ST,LCUT_MOTION_THNK2,LCUT_MUSIC_CID,BIND_CAFFE_N7000,BGM_EX4_EVENT_BRAVE_01,SE_SHIP_START,,,,,,,,,,,,,,,,
69705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69706,舊薩雷安理符開放,AktKyr101_04170,ACTOR0,UNLOCK_IMAGE_LEVE_600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69707,知識之都的詠詩之人,AktKyr102_04171,ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69708,開放的穹頂皓天,AktKyr103_04172,ACTOR0,ACTOR1,POPRANGE0,TERRITORYTYPE0,ACTOR2,CUT_SCENE_N_01,QST_LUCKHA001,LOG_HOUSINGAREA_WARP_UNLOCK,UNLOCK_IMAGE_HOUSING_ISHGARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69709,修練技藝的訓練場,AktKyr104_04173,ACTOR0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69710,曉月的探索筆記,AktKyr105_04174,ACTOR0,UNLOCK_IMAGE_DIARY_600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69711,羅薇娜商會擴大規模,AktKyr106_04175,ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69712,初級總會怪物狩獵,AktKyr201_04176,ACTOR0,ACTOR1,UNLOCK_IMAGE_MOBHUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69713,中級總會怪物狩獵,AktKyr202_04177,ACTOR0,ACTOR1,QST_AKTKMB117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69714,高級總會怪物狩獵,AktKyr203_04178,ACTOR0,ACTOR1,QST_AKTKMG103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69715,總會惡名菁英狩獵,AktKyr204_04179,ACTOR0,ACTOR1,UNLOCK_IMAGE_RISKYMOBHUNT,LOC_ACTOR0,LOC_ACTOR1,LOC_ACTOR2,LOC_ACTOR3,BIND_ACTOR0,LOC_ENPC0,LOC_ENPC1,LOC_ENPC2,LOC_ENPC3,LOC_ENPC4,LOC_ENPC5,LOC_BGM0,LOC_BGM1,LOC_BGM2,LOC_BGM3,LOC_ACTION0,LOC_ACTION1,LOC_ACTION2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69716, 尋找等待之人,AktKza001_04180,ACTOR0,ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69717, 薩雷安初級史學講義,AktKza002_04181,ACTOR0,ACTOR1,ACTOR2,SNP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69718, 配送書籍,AktKza003_04182,ACTOR0,ITEM0,ITEM1,ITEM2,ACTOR1,ACTOR2,ACTOR3,LCUT_MOTION_THINK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69719, 逃掉的寶石獸,AktKza004_04183,ACTOR0,ACTOR1,EVENTACTION0,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69720, 小預感拯救大問題,AktKza005_04184,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,ACTOR2,EVENTACTION1,ACTOR3,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69721, 嚇得不敢送東西的恐怖故事,AktKza006_04185,ACTOR0,ITEM0,ACTOR1,EOBJECT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69722, 迷津的生態系統,AktKza007_04186,ACTOR0,ENEMY0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69723, 神秘的大量訂單,AktKza008_04187,ACTOR0,ACTOR1,EOBJECT0,EOBJECT1,EVENTACTION0,STATUS0,CARRY0,ACTOR2,EOBJECT2,ACTOR3,EOBJECT3,ACTOR4,EVENTRANGE0,SEQEV_LEAD,BIND_AFTER_JUNIOR,BIND_JUNIOR,BIND_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69724, 從倒木中汲取營養的人們,AktKza009_04188,ACTOR0,EOBJECT0,EVENTACTION0,ITEM0,EOBJECT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69725, 藏在壺中的生物,AktKza010_04189,ACTOR0,ACTOR1,EOBJECT0,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69726, 為了維持生態系統,AktKza011_04190,ACTOR0,ITEM0,EOBJECT0,EOBJECT1,EOBJECT2,EVENTACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69727, 調查的代價,AktKza012_04191,ACTOR0,ITEM0,ENEMY0,ITEM1,EOBJECT0,EVENTACTION0,EVENTACTION1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69728, 品種改良的世界,AktKza013_04192,ACTOR0,ITEM0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,EVENTACTION1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69729, 極品乳酪,AktKza014_04193,ACTOR0,ITEM0,ACTOR1,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69730, 以農業革命為目標,AktKza015_04194,ACTOR0,EOBJECT0,EVENTACTION0,ITEM0,EOBJECT1,EOBJECT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69731, 樣本316號,AktKza016_04195,ACTOR0,ITEM0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,EOBJECT3,ACTOR1,EOBJECT4,EVENTACTION1,ITEM1,EOBJECT5,EOBJECT6,EOBJECT7,EOBJECT8,QST_PIC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69732, 小心扭到腰,AktKza017_04196,ACTOR0,STATUS0,CARRY0,EOBJECT0,EOBJECT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69733, 禮物包含的意義,AktKza018_04197,ACTOR0,ENEMY0,ITEM0,LOC_ACTION_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69734, 家庭的味道——辣烤雞肉,AktKza019_04198,ACTOR0,ACTOR1,EOBJECT0,EOBJECT1,EVENTACTION0,ENEMY0,EVENTACTION1,ITEM0,ACTOR2,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69735, 遺烈鄉的偷盜事件,AktKza020_04199,ACTOR0,ACTOR1,ENEMY0,ENEMY1,EOBJECT0,EOBJECT1,EVENTACTION0,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69736, 向輝石許願,AktKza021_04200,ACTOR0,ITEM0,ACTOR1,ITEM1,PLANDEF_FWINEDX_U4_1_JEWEL_SERECT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69737, 非緊急的必需品,AktKza022_04201,ACTOR0,ACTOR1,EMOTE0,ACTOR2,ACTOR3,ACTION_TIMELINE_HANASU001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69738, 塗料與精油與肌肉,AktKza023_04202,ACTOR0,ACTOR1,ITEM0,EVENTACTION0,EOBJECT0,EVENTACTION1,ENEMY0,EVENTACTION2,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69739, 煉金術士與舞者,AktKza024_04203,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,EOBJECT1,EVENTACTION1,EOBJECT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69740, 鼻子吸吸,AktKza025_04204,ACTOR0,ACTOR1,ACTOR2,EOBJECT0,EVENTACTION0,ENEMY0,EVENTACTION1,EOBJECT1,EOBJECT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69741, 尋找不歸的煉金術士,AktKza026_04205,ACTOR0,ACTOR1,ACTOR2,ACTOR3,EOBJECT0,EVENTACTION0,ITEM0,EOBJECT1,EOBJECT2,ITEM1,EOBJECT3,EOBJECT4,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69742, 桓娑大逃亡,AktKzb001_04206,ACTOR0,EVENTRANGE0,ENEMY0,ENEMY1,ACTOR1,EOBJECT0,EOBJECT1,EOBJECT2,EVENTACTION0,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69743, 桓娑牧場的希望,AktKzb002_04207,ACTOR0,ACTOR1,ITEM0,EOBJECT0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EOBJECT5,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69744, 煉金術士與石匠,AktKzb003_04208,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69745, 煉金術的活用方法,AktKzb004_04209,ACTOR0,ITEM0,EOBJECT0,EVENTACTION0,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69746, 幫助體驗學習,AktKzc001_04210,ACTOR0,ACTOR1,ITEM0,EOBJECT0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EOBJECT5,EOBJECT6,EOBJECT7,BIND_EOBJ_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69747, 來自落下的紙片的委託,AktKzc002_04211,EOBJECT0,ITEM0,ACTOR0,ACTOR1,ITEM1,ACTOR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69748, 我可愛的公主,AktKzc003_04212,ACTOR0,ACTOR1,EVENTACTION0,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69749, 夢寐以求的未知生物,AktKzc004_04213,ACTOR0,ACTOR1,ACTOR2,ACTOR3,SEQEV_00,BIND_ACTOR1,BIND_ACTOR0,ACTION_HITOSASHI,LCUT_ACTOR01,QST_LUCKZC012,LOC_BGM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69750, 哲學家議會的新議員服,AktKzc005_04214,ACTOR0,ACTOR1,EOBJECT0,EOBJECT1,EOBJECT2,EMOTE0,EOBJECT3,STATUS0,CARRY0,ACTOR2,BIND_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69751, 回收禁書的所思大書院,AktKzc006_04215,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ITEM1,LOC_VFX_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69752, 補給隊員與護衛之旅,AktKzc007_04216,ACTOR0,ACTOR1,EVENTRANGE0,EVENTRANGE1,EOBJECT0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EVENTRANGE2,ACTOR2,ACTOR3,SEQEV_PLATINUM_ACCOMPANY,ACTION_HITOSASHI,BIND_ACTOR1,BIND_EOBJ1,BIND_EOBJ2,LOC_MAKER_1,LOC_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69753, 補給隊員與委託,AktKzc008_04217,ACTOR0,ACTOR1,ACTOR2,MOUNT0,ACTOR3,EVENTRANGE0,ENEMY0,ENEMY1,ENEMY2,ENEMY3,EOBJECT0,EVENTRANGE1,ENEMY4,ENEMY5,ENEMY6,ENEMY7,EOBJECT1,MOTION_KIAIWO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69754, 補給隊員與鄉愁,AktKzc009_04218,ACTOR0,ACTOR1,ACTOR2,ACTOR3,EOBJECT0,ACTOR4,ACTOR5,ACTOR6,EOBJECT1,ACTOR7,BIND_ACTOR1,MOTION_KIAIWO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69755, 確認物資清單,AktKzc010_04219,ACTOR0,ACTOR1,ACTOR2,ACTOR3,MOTION_KIAIWO2,MOTION_HITOSASHI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69756, 不被接受的好意,AktKzc011_04220,ACTOR0,EOBJECT0,EVENTACTION0,ACTOR1,EOBJECT1,SNP_0,LCUT_ACTOR0,LCUT_MAKER01,LCUT_MAKER02,LCUT_MOVE_LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69757, 醫不自醫,AktKzc012_04221,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69758, 尋找失蹤的偵察兵,AktKzc013_04222,ACTOR0,EVENTRANGE0,ENEMY0,ENEMY1,ACTOR1,ACTOR2,ACTOR3,ACTOR4,ACTOR5,EOBJECT0,EVENTACTION0,BIND_ACTOR4,BIND_ACTOR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69759, 偷懶的狩獵方式,AktKzc014_04223,ACTOR0,ITEM0,EOBJECT0,EOBJECT1,EOBJECT2,ENEMY0,EVENTACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69760, 他們的寶物,AktKzc015_04224,ACTOR0,ACTOR1,EOBJECT0,ACTOR2,ACTOR3,ACTOR4,ACTOR5,ACTOR6,EVENTACTION0,PLANDEF_FWINDEX_HAWISIA,PLANDEF_FWINDEX_WILLELM,PLANDEF_FWINDEX_IIILADY,PLANDEF_FWINDEX_NONE,BIND_EOBJ001,BIND_SHINDEN,BIND_FUMETSU,LOC_ACTOR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69761, 慈父的請求,AktKzd001_04225,ACTOR0,ACTOR1,EOBJECT0,EVENTACTION0,ITEM0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,PLANDEF_FWINDEX_MEDICINE,PLANDEF_FWINDEX_DOLL,LOC_ACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69762, 有思想的機器,AktKzd002_04226,ACTOR0,ITEM0,ENEMY0,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69763, 第三站的燈火,AktKzd003_04227,ACTOR0,EOBJECT0,EVENTACTION0,ITEM0,EOBJECT1,ITEM1,EOBJECT2,EOBJECT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69764, 沒有收信人的信,AktKzd004_04228,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69765, 積跬步至千里,AktKzd005_04229,ACTOR0,ACTOR1,EVENTACTION0,ENEMY0,EVENTACTION1,ACTOR2,ACTOR3,ACTOR4,EVENTACTION2,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69766, 狂熱的愛國者,AktKzd006_04230,ACTOR0,ITEM0,ENEMY0,EVENTRANGE0,ACTOR1,EOBJECT0,ACTOR2,EVENTACTION0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69767, 聖都的熱湯,AktKzd007_04231,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,MOTION_KIAIWO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69768, 向孩子傳達的希望,AktKzd008_04232,ACTOR0,ACTOR1,ACTOR2,EOBJECT0,EVENTRANGE0,ACTOR3,EOBJECT1,EVENTRANGE1,ENEMY0,ACTOR4,EOBJECT2,ACTOR5,EVENTACTION0,SEQEV_01,SEQEV_SCREENIMAGE0,BIND_ACTOR0,BIND_ACTOR1,SEQEV_POS0,LOC_ACTOR0,LOC_POS_ACTOR0,LOC_POS_ACTOR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69769, 帝都的母女,AktKzd009_04233,ACTOR0,ACTOR1,ACTOR2,EVENTACTION0,ACTOR3,EOBJECT0,EOBJECT1,ACTOR4,SEQEV_LEAD,BIND_ACTOR_01,BIND_ACTOR_02,BIND_INVIS_EOBJ0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69770, 加隆德煉鐵廠的魔導等離子球,AktKzd010_04234,ACTOR0,ACTOR1,EOBJECT0,ACTOR2,SNP_0,LCUT_ACTOR01,LCUT_MAKER01,LOC_TETSU1,LOC_HUMAN1,LCUT_MAKER10,LCUT_MAKER20,LCUT_MAKER30,LOC_ACTION_ATTACK,LOC_IDOLE_YOBIKOMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69771, 指名英雄的帝國兵,AktKzd011_04235,ACTOR0,ITEM0,ACTOR1,ACTOR2,EOBJECT0,EOBJECT1,ACTOR3,EOBJECT2,EOBJECT3,BIND_ACTOR3,MOTION_KATATE,BIND_EOBJ_1,BIND_EOBJ_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69772, 驅逐糧食小偷,AktKzd012_04236,ACTOR0,ACTOR1,ACTOR2,ITEM0,EOBJECT0,EOBJECT1,EVENTACTION0,ENEMY0,EVENTACTION1,ITEM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69773, 回收廢棄武器,AktKzd013_04237,ACTOR0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,EOBJECT3,ITEM0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69774, 你為了我，我為了你,AktKzd014_04238,ACTOR0,ITEM0,ACTOR1,ACTOR2,ACTOR3,ACTOR4,BIND_ACTOR2,BIND_ACTOR3,BIND_ACTOR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69775, 帝都的空中巡邏,AktKzd015_04239,ACTOR0,ACTOR1,ACTOR2,ACTOR3,POPRANGE0,ACTOR4,ACTOR5,ACTOR6,LOC_PC_CPATH_START,LOC_PC_CPATH_02,LOC_PC_CPATH_03,LOC_PC_CPATH_LAST,LOC_ENPC_CPATH_START,LOC_ENPC_CPATH_02,LOC_ENPC_CPATH_03,LOC_ENPC_CPATH_LAST,INVIS_ACTOR01,LOC_MOUNT_01,QST_LUCKYW201_COMP,LOC_MOUNT_TEIKOKUHEI,INVIS_ACTOR02,INVIS_ACTOR03,LOC_MAKER_ENTER,LOC_MAKER_BILL,LOC_MAKER_ROIN,LOC_MAKER_ENPC0,LOC_MAKER_PC,LOC_ACTOR0_ENPC,LOC_ACTOR1_ENPC,LOC_BGM0,LOC_PC_CPATH_FADE,LOC_ENPC_CPATH_FADE,,,,,,,,,,,,,,,,,,
69776, 有罪！處以哢嚓哢嚓山之刑！,AktKze001_04240,ACTOR0,ACTOR1,ENEMY0,ITEM0,EOBJECT0,EVENTACTION0,EOBJECT1,EOBJECT2,EOBJECT3,EOBJECT4,EOBJECT5,ACTOR2,EVENTACTION1,QST_ACTION00,QST_ACTION01,QST_ACTION02,QST_ACTION03,QST_ACTION04,PLANDEF_FWINDEX_MUGUMUGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69777, 兔兔族的嘆息海食堂,AktKze002_04241,ACTOR0,ACTOR1,ACTOR2,ACTOR3,QST_ACTION00,QST_ACTION01,QST_ACTION02,QST_ACTION03,QST_ACTION04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69778, 月面真菌的異常,AktKze003_04242,ACTOR0,ENEMY0,ITEM0,QST_ACTION00,QST_ACTION01,QST_ACTION02,QST_ACTION03,QST_ACTION04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
