key,0,1
100419,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100420,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100421,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100422,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100423,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100424,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100425,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100426,專心致志,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>專心致志效果發動後，可在非「高品質」或「最高品質」狀態下使用技能集中加工、集中製作或秘訣<hex:02100103>使用技能集中加工、集中製作或秘訣後，專心致志效果結束<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>
100427,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100428,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100429,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100430,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100431,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100432,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100433,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100434,儉約製作,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%
100435,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100436,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100437,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100438,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100439,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100440,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100441,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100442,工匠的神技,<hex:024804F201F403><hex:024904F201F503>只有內靜的檔數為10時才可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久，提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
